Datetime,Open,High,Low,Close,Volume,Trading_code
2021-04-26 09:15:00+05:30,2500.0,2532.4,2493.85,2520.85,472955,HDFC
2021-04-26 09:30:00+05:30,2520.85,2532.0,2516.8,2517.3,210077,HDFC
2021-04-26 09:45:00+05:30,2517.3,2526.9,2512.8,2524.65,449850,HDFC
2021-04-26 10:00:00+05:30,2524.35,2526.0,2506.15,2507.4,93810,HDFC
2021-04-26 10:15:00+05:30,2507.75,2513.75,2494.25,2498.85,130290,HDFC
2021-04-26 10:30:00+05:30,2498.85,2506.1,2490.3,2505.0,120193,HDFC
2021-04-26 10:45:00+05:30,2504.6,2510.55,2501.2,2509.6,111249,HDFC
2021-04-26 11:00:00+05:30,2510.0,2514.65,2502.5,2505.55,94854,HDFC
2021-04-26 11:15:00+05:30,2505.55,2506.0,2498.25,2501.1,76491,HDFC
2021-04-26 11:30:00+05:30,2501.1,2504.0,2499.5,2501.05,86516,HDFC
2021-04-26 11:45:00+05:30,2501.05,2504.5,2499.45,2501.3,70924,HDFC
2021-04-26 12:00:00+05:30,2501.4,2502.7,2498.0,2499.75,96241,HDFC
2021-04-26 12:15:00+05:30,2499.75,2503.0,2495.35,2500.85,88428,HDFC
2021-04-26 12:30:00+05:30,2500.85,2502.9,2497.9,2499.9,92935,HDFC
2021-04-26 12:45:00+05:30,2499.85,2502.9,2498.45,2499.05,92496,HDFC
2021-04-26 13:00:00+05:30,2499.2,2501.25,2489.25,2492.0,110998,HDFC
2021-04-26 13:15:00+05:30,2492.0,2493.85,2486.5,2490.2,115824,HDFC
2021-04-26 13:30:00+05:30,2489.6,2496.0,2483.25,2492.55,114310,HDFC
2021-04-26 13:45:00+05:30,2492.55,2506.7,2490.55,2505.15,142822,HDFC
2021-04-26 14:00:00+05:30,2505.15,2509.9,2500.4,2504.85,114555,HDFC
2021-04-26 14:15:00+05:30,2504.9,2505.0,2500.0,2504.5,111546,HDFC
2021-04-26 14:30:00+05:30,2504.65,2505.85,2498.1,2502.95,155220,HDFC
2021-04-26 14:45:00+05:30,2502.95,2508.0,2500.0,2502.0,94634,HDFC
2021-04-26 15:00:00+05:30,2502.0,2515.5,2501.95,2507.95,340982,HDFC
2021-04-26 15:15:00+05:30,2508.05,2514.65,2499.55,2502.0,314013,HDFC
2021-04-27 09:15:00+05:30,2494.15,2511.15,2488.2,2489.8,249460,HDFC
2021-04-27 09:30:00+05:30,2489.8,2499.5,2486.25,2498.9,83891,HDFC
2021-04-27 09:45:00+05:30,2499.9,2509.8,2497.3,2507.0,80909,HDFC
2021-04-27 10:00:00+05:30,2507.0,2520.0,2506.6,2508.0,88831,HDFC
2021-04-27 10:15:00+05:30,2508.0,2508.0,2495.95,2502.85,74570,HDFC
2021-04-27 10:30:00+05:30,2502.85,2506.75,2496.0,2499.0,41804,HDFC
2021-04-27 10:45:00+05:30,2499.0,2503.75,2497.1,2502.05,39921,HDFC
2021-04-27 11:00:00+05:30,2502.05,2515.35,2499.65,2512.05,77151,HDFC
2021-04-27 11:15:00+05:30,2513.0,2516.9,2508.05,2509.1,60153,HDFC
2021-04-27 11:30:00+05:30,2509.1,2511.55,2503.55,2507.0,40805,HDFC
2021-04-27 11:45:00+05:30,2507.0,2508.0,2504.1,2506.65,52835,HDFC
2021-04-27 12:00:00+05:30,2506.65,2520.0,2504.1,2518.8,102207,HDFC
2021-04-27 12:15:00+05:30,2518.8,2521.5,2515.15,2515.5,66776,HDFC
2021-04-27 12:30:00+05:30,2516.15,2520.0,2512.1,2518.0,64183,HDFC
2021-04-27 12:45:00+05:30,2518.0,2520.0,2513.25,2516.0,84861,HDFC
2021-04-27 13:00:00+05:30,2516.0,2517.0,2511.25,2512.0,36358,HDFC
2021-04-27 13:15:00+05:30,2512.6,2513.9,2505.1,2505.9,46604,HDFC
2021-04-27 13:30:00+05:30,2505.9,2506.0,2502.3,2502.55,46082,HDFC
2021-04-27 13:45:00+05:30,2502.9,2511.8,2502.6,2506.0,55788,HDFC
2021-04-27 14:00:00+05:30,2505.95,2514.0,2505.9,2510.95,68603,HDFC
2021-04-27 14:15:00+05:30,2510.95,2510.95,2503.0,2508.25,39542,HDFC
2021-04-27 14:30:00+05:30,2508.6,2513.8,2506.0,2512.95,51944,HDFC
2021-04-27 14:45:00+05:30,2512.95,2513.55,2507.0,2510.05,61550,HDFC
2021-04-27 15:00:00+05:30,2509.05,2526.8,2509.05,2516.55,238659,HDFC
2021-04-27 15:15:00+05:30,2516.55,2522.15,2510.0,2514.0,170415,HDFC
2021-04-28 09:15:00+05:30,2516.1,2544.0,2508.4,2544.0,255644,HDFC
2021-04-28 09:30:00+05:30,2544.0,2546.0,2537.1,2542.3,194511,HDFC
2021-04-28 09:45:00+05:30,2542.6,2550.0,2533.55,2539.8,143727,HDFC
2021-04-28 10:00:00+05:30,2539.8,2544.4,2535.6,2543.85,49761,HDFC
2021-04-28 10:15:00+05:30,2543.85,2550.0,2542.1,2544.1,76827,HDFC
2021-04-28 10:30:00+05:30,2544.1,2549.85,2544.05,2548.75,30182,HDFC
2021-04-28 10:45:00+05:30,2548.75,2555.6,2548.65,2552.05,67042,HDFC
2021-04-28 11:00:00+05:30,2552.05,2555.5,2551.0,2552.85,28927,HDFC
2021-04-28 11:15:00+05:30,2552.95,2553.55,2550.35,2551.05,34636,HDFC
2021-04-28 11:30:00+05:30,2551.05,2561.05,2550.85,2561.0,77810,HDFC
2021-04-28 11:45:00+05:30,2560.4,2561.4,2557.0,2560.65,37616,HDFC
2021-04-28 12:00:00+05:30,2560.5,2560.65,2556.25,2560.5,33290,HDFC
2021-04-28 12:15:00+05:30,2560.5,2583.7,2559.65,2580.25,220649,HDFC
2021-04-28 12:30:00+05:30,2581.55,2597.0,2578.2,2596.9,151041,HDFC
2021-04-28 12:45:00+05:30,2596.0,2606.8,2593.8,2605.5,256926,HDFC
2021-04-28 13:00:00+05:30,2605.95,2607.8,2603.8,2606.05,237918,HDFC
2021-04-28 13:15:00+05:30,2606.05,2609.0,2590.05,2593.8,143339,HDFC
2021-04-28 13:30:00+05:30,2592.9,2595.0,2590.2,2591.9,74060,HDFC
2021-04-28 13:45:00+05:30,2592.9,2593.0,2585.8,2592.95,101853,HDFC
2021-04-28 14:00:00+05:30,2593.0,2593.0,2585.05,2592.6,132090,HDFC
2021-04-28 14:15:00+05:30,2592.9,2599.85,2588.7,2589.9,135623,HDFC
2021-04-28 14:30:00+05:30,2590.2,2590.2,2584.0,2586.55,90419,HDFC
2021-04-28 14:45:00+05:30,2586.5,2586.5,2577.0,2577.0,134780,HDFC
2021-04-28 15:00:00+05:30,2577.15,2582.85,2572.8,2574.7,346506,HDFC
2021-04-28 15:15:00+05:30,2574.65,2579.8,2570.1,2575.0,336674,HDFC
2021-04-29 09:15:00+05:30,2590.9,2627.25,2590.0,2605.6,458719,HDFC
2021-04-29 09:30:00+05:30,2607.5,2617.95,2603.25,2603.25,101866,HDFC
2021-04-29 09:45:00+05:30,2603.0,2608.05,2581.4,2585.8,186673,HDFC
2021-04-29 10:00:00+05:30,2585.8,2587.0,2568.35,2571.5,213899,HDFC
2021-04-29 10:15:00+05:30,2571.5,2575.0,2562.0,2564.0,112029,HDFC
2021-04-29 10:30:00+05:30,2564.7,2565.0,2555.0,2559.65,103549,HDFC
2021-04-29 10:45:00+05:30,2559.7,2565.65,2550.15,2553.6,90704,HDFC
2021-04-29 11:00:00+05:30,2553.75,2555.0,2548.0,2554.15,60707,HDFC
2021-04-29 11:15:00+05:30,2554.0,2571.55,2554.0,2563.65,207657,HDFC
2021-04-29 11:30:00+05:30,2563.0,2564.95,2551.55,2554.8,93087,HDFC
2021-04-29 11:45:00+05:30,2555.0,2568.0,2554.8,2557.15,103256,HDFC
