Datetime,Open,High,Low,Close,Volume,EMA
2021-04-26 09:15:00+05:30,1330.05,1335.2,1323.3,1327.65,142110,0
2021-04-26 09:30:00+05:30,1327.65,1341.1,1327.65,1335.0,155521,0
2021-04-26 09:45:00+05:30,1335.15,1340.4,1332.45,1336.0,84717,0
2021-04-26 10:00:00+05:30,1335.75,1337.75,1331.65,1332.65,50965,0
2021-04-26 10:15:00+05:30,1332.65,1337.7,1332.25,1336.0,42021,0
2021-04-26 10:30:00+05:30,1336.0,1336.0,1328.9,1331.0,49833,0
2021-04-26 10:45:00+05:30,1331.0,1332.85,1328.0,1332.5,47623,0
2021-04-26 11:00:00+05:30,1332.5,1338.65,1332.45,1338.4,55646,0
2021-04-26 11:15:00+05:30,1338.4,1339.0,1336.25,1337.3,40426,0
2021-04-26 11:30:00+05:30,1337.1,1339.95,1336.05,1337.15,50356,0
2021-04-26 11:45:00+05:30,1337.3,1338.5,1336.05,1337.45,31652,0
2021-04-26 12:00:00+05:30,1337.45,1338.5,1334.0,1335.65,41747,0
2021-04-26 12:15:00+05:30,1335.6,1336.9,1330.0,1331.4,42837,0
2021-04-26 12:30:00+05:30,1331.05,1333.0,1329.55,1333.0,43436,0
2021-04-26 12:45:00+05:30,1333.25,1335.85,1330.1,1335.0,48379,0
2021-04-26 13:00:00+05:30,1335.05,1337.65,1333.55,1335.65,34343,0
2021-04-26 13:15:00+05:30,1335.15,1338.2,1334.75,1336.55,36209,0
2021-04-26 13:30:00+05:30,1336.55,1336.95,1334.2,1335.05,29315,0
2021-04-26 13:45:00+05:30,1335.05,1339.5,1334.55,1338.7,43000,0
2021-04-26 14:00:00+05:30,1338.7,1341.05,1336.95,1338.0,76470,0
2021-04-26 14:15:00+05:30,1338.0,1340.15,1334.55,1336.95,69060,0
2021-04-26 14:30:00+05:30,1336.95,1337.9,1334.55,1336.85,30063,0
2021-04-26 14:45:00+05:30,1336.85,1337.7,1333.15,1333.15,35017,0
2021-04-26 15:00:00+05:30,1333.65,1336.8,1333.15,1334.75,61713,0
2021-04-26 15:15:00+05:30,1334.8,1339.0,1334.75,1339.0,84730,0
2021-04-27 09:15:00+05:30,1339.0,1343.05,1336.0,1338.3,159420,0
2021-04-27 09:30:00+05:30,1338.05,1353.0,1336.6,1352.85,180743,0
2021-04-27 09:45:00+05:30,1353.0,1353.95,1348.65,1353.95,126343,0
2021-04-27 10:00:00+05:30,1353.9,1357.8,1352.0,1355.7,120817,0
2021-04-27 10:15:00+05:30,1355.65,1356.75,1353.3,1355.5,76248,0
2021-04-27 10:30:00+05:30,1355.5,1358.0,1355.4,1357.9,88782,0
2021-04-27 10:45:00+05:30,1358.0,1364.0,1357.05,1363.0,166693,0
2021-04-27 11:00:00+05:30,1362.95,1364.85,1360.1,1360.95,158438,0
2021-04-27 11:15:00+05:30,1361.0,1364.45,1358.5,1364.4,136076,0
2021-04-27 11:30:00+05:30,1364.0,1367.0,1361.3,1365.6,208732,0
2021-04-27 11:45:00+05:30,1365.6,1368.0,1363.8,1367.9,251381,0
2021-04-27 12:00:00+05:30,1367.9,1368.35,1367.0,1367.8,78231,0
2021-04-27 12:15:00+05:30,1367.8,1368.2,1364.35,1368.1,162898,0
2021-04-27 12:30:00+05:30,1368.1,1371.0,1366.9,1370.45,123351,0
2021-04-27 12:45:00+05:30,1370.0,1373.0,1369.5,1372.1,136373,0
2021-04-27 13:00:00+05:30,1372.05,1378.95,1371.1,1377.5,220049,0
2021-04-27 13:15:00+05:30,1377.85,1383.9,1377.85,1379.35,307909,0
2021-04-27 13:30:00+05:30,1378.9,1381.55,1376.65,1380.4,173567,0
2021-04-27 13:45:00+05:30,1380.4,1382.85,1379.85,1381.6,156563,0
2021-04-27 14:00:00+05:30,1381.8,1384.75,1381.0,1384.05,170727,0
2021-04-27 14:15:00+05:30,1384.05,1386.55,1382.25,1385.9,187501,0
2021-04-27 14:30:00+05:30,1386.0,1388.4,1384.8,1386.45,162959,0
2021-04-27 14:45:00+05:30,1386.5,1386.5,1382.0,1383.75,150064,0
2021-04-27 15:00:00+05:30,1383.35,1383.55,1378.2,1378.9,281498,0
2021-04-27 15:15:00+05:30,1378.7,1384.0,1377.95,1384.0,314495,0
2021-04-28 09:15:00+05:30,1384.85,1393.35,1379.45,1386.05,218786,0
2021-04-28 09:30:00+05:30,1386.05,1386.85,1373.2,1378.8,151350,0
2021-04-28 09:45:00+05:30,1378.0,1388.5,1378.0,1387.3,116737,0
2021-04-28 10:00:00+05:30,1387.3,1390.9,1382.5,1386.0,121459,0
2021-04-28 10:15:00+05:30,1386.0,1387.35,1379.7,1384.5,80334,0
2021-04-28 10:30:00+05:30,1384.5,1385.6,1381.8,1384.0,38037,0
2021-04-28 10:45:00+05:30,1384.0,1389.0,1384.0,1385.35,93609,0
2021-04-28 11:00:00+05:30,1385.9,1396.0,1384.0,1395.55,132834,0
2021-04-28 11:15:00+05:30,1395.5,1399.95,1395.0,1396.8,134173,0
2021-04-28 11:30:00+05:30,1396.8,1397.3,1388.7,1390.8,94879,0
2021-04-28 11:45:00+05:30,1390.8,1397.0,1390.7,1393.4,53335,0
2021-04-28 12:00:00+05:30,1393.4,1394.0,1390.2,1390.5,60760,0
2021-04-28 12:15:00+05:30,1390.5,1393.75,1387.05,1390.65,155914,0
2021-04-28 12:30:00+05:30,1390.0,1395.0,1387.75,1388.8,111799,0
2021-04-28 12:45:00+05:30,1388.95,1389.5,1384.0,1385.0,106565,0
2021-04-28 13:00:00+05:30,1385.0,1386.5,1378.0,1386.5,169891,0
2021-04-28 13:15:00+05:30,1386.0,1388.0,1376.1,1376.95,166879,0
2021-04-28 13:30:00+05:30,1376.85,1382.0,1376.25,1380.45,92481,0
2021-04-28 13:45:00+05:30,1380.25,1380.4,1374.45,1378.2,108810,0
2021-04-28 14:00:00+05:30,1378.2,1381.4,1376.4,1377.0,146119,0
2021-04-28 14:15:00+05:30,1377.0,1383.65,1376.8,1381.0,96919,0
2021-04-28 14:30:00+05:30,1381.0,1381.0,1374.0,1375.0,143253,0
2021-04-28 14:45:00+05:30,1375.0,1380.1,1374.5,1379.9,134144,0
2021-04-28 15:00:00+05:30,1379.9,1380.0,1375.35,1375.55,198443,0
2021-04-28 15:15:00+05:30,1375.5,1377.0,1372.5,1374.15,285877,0
2021-04-29 09:15:00+05:30,1383.95,1389.55,1378.05,1383.0,167304,0
2021-04-29 09:30:00+05:30,1384.0,1386.9,1379.05,1379.6,110173,0
2021-04-29 09:45:00+05:30,1380.0,1382.35,1372.0,1374.8,138940,0
2021-04-29 10:00:00+05:30,1374.0,1375.0,1367.55,1369.55,99937,0
2021-04-29 10:15:00+05:30,1368.9,1373.0,1368.1,1372.9,46799,0
2021-04-29 10:30:00+05:30,1372.9,1375.0,1369.4,1373.05,74581,0
2021-04-29 10:45:00+05:30,1373.0,1373.05,1365.65,1366.15,104904,0
2021-04-29 11:00:00+05:30,1366.15,1366.5,1361.75,1363.5,90383,0
2021-04-29 11:15:00+05:30,1363.5,1365.25,1363.0,1363.45,96109,0
2021-04-29 11:30:00+05:30,1363.45,1363.9,1360.65,1361.0,90702,0
2021-04-29 11:45:00+05:30,1361.0,1362.9,1360.65,1361.7,81903,0
2021-04-29 12:00:00+05:30,1361.85,1368.2,1361.1,1363.6,115597,0
2021-04-29 12:15:00+05:30,1363.8,1364.0,1361.3,1362.95,36762,0
2021-04-29 12:30:00+05:30,1362.95,1363.0,1360.0,1360.1,49765,0
