Datetime,Open,High,Low,Close,Volume,Trading_code
2021-04-26 09:15:00+05:30,1330.05,1335.2,1323.3,1327.65,142110,LT
2021-04-26 09:30:00+05:30,1327.65,1341.1,1327.65,1335.0,155521,LT
2021-04-26 09:45:00+05:30,1335.15,1340.4,1332.45,1336.0,84717,LT
2021-04-26 10:00:00+05:30,1335.75,1337.75,1331.65,1332.65,50965,LT
2021-04-26 10:15:00+05:30,1332.65,1337.7,1332.25,1336.0,42021,LT
2021-04-26 10:30:00+05:30,1336.0,1336.0,1328.9,1331.0,49833,LT
2021-04-26 10:45:00+05:30,1331.0,1332.85,1328.0,1332.5,47623,LT
2021-04-26 11:00:00+05:30,1332.5,1338.65,1332.45,1338.4,55646,LT
2021-04-26 11:15:00+05:30,1338.4,1339.0,1336.25,1337.3,40426,LT
2021-04-26 11:30:00+05:30,1337.1,1339.95,1336.05,1337.15,50356,LT
2021-04-26 11:45:00+05:30,1337.3,1338.5,1336.05,1337.45,31652,LT
2021-04-26 12:00:00+05:30,1337.45,1338.5,1334.0,1335.65,41747,LT
2021-04-26 12:15:00+05:30,1335.6,1336.9,1330.0,1331.4,42837,LT
2021-04-26 12:30:00+05:30,1331.05,1333.0,1329.55,1333.0,43436,LT
2021-04-26 12:45:00+05:30,1333.25,1335.85,1330.1,1335.0,48379,LT
2021-04-26 13:00:00+05:30,1335.05,1337.65,1333.55,1335.65,34343,LT
2021-04-26 13:15:00+05:30,1335.15,1338.2,1334.75,1336.55,36209,LT
2021-04-26 13:30:00+05:30,1336.55,1336.95,1334.2,1335.05,29315,LT
2021-04-26 13:45:00+05:30,1335.05,1339.5,1334.55,1338.7,43000,LT
2021-04-26 14:00:00+05:30,1338.7,1341.05,1336.95,1338.0,76470,LT
2021-04-26 14:15:00+05:30,1338.0,1340.15,1334.55,1336.95,69060,LT
2021-04-26 14:30:00+05:30,1336.95,1337.9,1334.55,1336.85,30063,LT
2021-04-26 14:45:00+05:30,1336.85,1337.7,1333.15,1333.15,35017,LT
2021-04-26 15:00:00+05:30,1333.65,1336.8,1333.15,1334.75,61713,LT
2021-04-26 15:15:00+05:30,1334.8,1339.0,1334.75,1339.0,84730,LT
2021-04-27 09:15:00+05:30,1339.0,1343.05,1336.0,1338.3,159420,LT
2021-04-27 09:30:00+05:30,1338.05,1353.0,1336.6,1352.85,180743,LT
2021-04-27 09:45:00+05:30,1353.0,1353.95,1348.65,1353.95,126343,LT
2021-04-27 10:00:00+05:30,1353.9,1357.8,1352.0,1355.7,120817,LT
2021-04-27 10:15:00+05:30,1355.65,1356.75,1353.3,1355.5,76248,LT
2021-04-27 10:30:00+05:30,1355.5,1358.0,1355.4,1357.9,88782,LT
2021-04-27 10:45:00+05:30,1358.0,1364.0,1357.05,1363.0,166693,LT
2021-04-27 11:00:00+05:30,1362.95,1364.85,1360.1,1360.95,158438,LT
2021-04-27 11:15:00+05:30,1361.0,1364.45,1358.5,1364.4,136076,LT
2021-04-27 11:30:00+05:30,1364.0,1367.0,1361.3,1365.6,208732,LT
2021-04-27 11:45:00+05:30,1365.6,1368.0,1363.8,1367.9,251381,LT
2021-04-27 12:00:00+05:30,1367.9,1368.35,1367.0,1367.8,78231,LT
2021-04-27 12:15:00+05:30,1367.8,1368.2,1364.35,1368.1,162898,LT
2021-04-27 12:30:00+05:30,1368.1,1371.0,1366.9,1370.45,123351,LT
2021-04-27 12:45:00+05:30,1370.0,1373.0,1369.5,1372.1,136373,LT
2021-04-27 13:00:00+05:30,1372.05,1378.95,1371.1,1377.5,220049,LT
2021-04-27 13:15:00+05:30,1377.85,1383.9,1377.85,1379.35,307909,LT
2021-04-27 13:30:00+05:30,1378.9,1381.55,1376.65,1380.4,173567,LT
2021-04-27 13:45:00+05:30,1380.4,1382.85,1379.85,1381.6,156563,LT
2021-04-27 14:00:00+05:30,1381.8,1384.75,1381.0,1384.05,170727,LT
2021-04-27 14:15:00+05:30,1384.05,1386.55,1382.25,1385.9,187501,LT
2021-04-27 14:30:00+05:30,1386.0,1388.4,1384.8,1386.45,162959,LT
2021-04-27 14:45:00+05:30,1386.5,1386.5,1382.0,1383.75,150064,LT
2021-04-27 15:00:00+05:30,1383.35,1383.55,1378.2,1378.9,281498,LT
2021-04-27 15:15:00+05:30,1378.7,1384.0,1377.95,1384.0,314495,LT
2021-04-28 09:15:00+05:30,1384.85,1393.35,1379.45,1386.05,218786,LT
2021-04-28 09:30:00+05:30,1386.05,1386.85,1373.2,1378.8,151350,LT
2021-04-28 09:45:00+05:30,1378.0,1388.5,1378.0,1387.3,116737,LT
2021-04-28 10:00:00+05:30,1387.3,1390.9,1382.5,1386.0,121459,LT
2021-04-28 10:15:00+05:30,1386.0,1387.35,1379.7,1384.5,80334,LT
2021-04-28 10:30:00+05:30,1384.5,1385.6,1381.8,1384.0,38037,LT
2021-04-28 10:45:00+05:30,1384.0,1389.0,1384.0,1385.35,93609,LT
2021-04-28 11:00:00+05:30,1385.9,1396.0,1384.0,1395.55,132834,LT
2021-04-28 11:15:00+05:30,1395.5,1399.95,1395.0,1396.8,134173,LT
2021-04-28 11:30:00+05:30,1396.8,1397.3,1388.7,1390.8,94879,LT
2021-04-28 11:45:00+05:30,1390.8,1397.0,1390.7,1393.4,53335,LT
2021-04-28 12:00:00+05:30,1393.4,1394.0,1390.2,1390.5,60760,LT
2021-04-28 12:15:00+05:30,1390.5,1393.75,1387.05,1390.65,155914,LT
2021-04-28 12:30:00+05:30,1390.0,1395.0,1387.75,1388.8,111799,LT
2021-04-28 12:45:00+05:30,1388.95,1389.5,1384.0,1385.0,106565,LT
2021-04-28 13:00:00+05:30,1385.0,1386.5,1378.0,1386.5,169891,LT
2021-04-28 13:15:00+05:30,1386.0,1388.0,1376.1,1376.95,166879,LT
2021-04-28 13:30:00+05:30,1376.85,1382.0,1376.25,1380.45,92481,LT
2021-04-28 13:45:00+05:30,1380.25,1380.4,1374.45,1378.2,108810,LT
2021-04-28 14:00:00+05:30,1378.2,1381.4,1376.4,1377.0,146119,LT
2021-04-28 14:15:00+05:30,1377.0,1383.65,1376.8,1381.0,96919,LT
2021-04-28 14:30:00+05:30,1381.0,1381.0,1374.0,1375.0,143253,LT
2021-04-28 14:45:00+05:30,1375.0,1380.1,1374.5,1379.9,134144,LT
2021-04-28 15:00:00+05:30,1379.9,1380.0,1375.35,1375.55,198443,LT
2021-04-28 15:15:00+05:30,1375.5,1377.0,1372.5,1374.15,285877,LT
2021-04-29 09:15:00+05:30,1383.95,1389.55,1378.05,1383.0,167304,LT
2021-04-29 09:30:00+05:30,1384.0,1386.9,1379.05,1379.6,110173,LT
2021-04-29 09:45:00+05:30,1380.0,1382.35,1372.0,1374.8,138940,LT
2021-04-29 10:00:00+05:30,1374.0,1375.0,1367.55,1369.55,99937,LT
2021-04-29 10:15:00+05:30,1368.9,1373.0,1368.1,1372.9,46799,LT
2021-04-29 10:30:00+05:30,1372.9,1375.0,1369.4,1373.05,74581,LT
2021-04-29 10:45:00+05:30,1373.0,1373.05,1365.65,1366.15,104904,LT
2021-04-29 11:00:00+05:30,1366.15,1366.5,1361.75,1363.5,90383,LT
2021-04-29 11:15:00+05:30,1363.5,1365.25,1363.0,1363.45,96109,LT
2021-04-29 11:30:00+05:30,1363.45,1363.9,1360.65,1361.0,90702,LT
2021-04-29 11:45:00+05:30,1361.0,1362.9,1360.65,1361.7,81903,LT
2021-04-29 12:00:00+05:30,1361.85,1368.2,1361.1,1363.6,115597,LT
2021-04-29 12:15:00+05:30,1363.8,1364.0,1361.3,1362.95,36762,LT
2021-04-29 12:30:00+05:30,1362.95,1363.0,1360.0,1360.1,49765,LT
2021-04-29 12:45:00+05:30,1360.55,1365.0,1359.1,1363.5,74868,LT
2021-04-29 13:00:00+05:30,1364.0,1364.0,1360.1,1360.35,55216,LT
2021-04-29 13:15:00+05:30,1360.4,1361.6,1360.0,1360.35,25815,LT
2021-04-29 13:30:00+05:30,1360.35,1362.9,1359.3,1361.0,70532,LT
2021-04-29 13:45:00+05:30,1361.4,1361.65,1359.2,1359.35,75654,LT
2021-04-29 14:00:00+05:30,1359.2,1362.0,1359.05,1359.95,74990,LT
2021-04-29 14:15:00+05:30,1359.95,1361.25,1359.6,1361.25,28701,LT
2021-04-29 14:30:00+05:30,1361.4,1362.1,1359.25,1361.7,79141,LT
2021-04-29 14:45:00+05:30,1361.7,1361.9,1359.25,1360.4,36207,LT
2021-04-29 15:00:00+05:30,1360.9,1362.3,1357.65,1358.95,169000,LT
2021-04-29 15:15:00+05:30,1358.7,1360.4,1355.2,1358.8,219562,LT
2021-04-30 09:15:00+05:30,1350.0,1353.0,1343.1,1347.75,170928,LT
2021-04-30 09:30:00+05:30,1347.85,1357.0,1347.1,1350.0,93135,LT
2021-04-30 09:45:00+05:30,1350.0,1355.9,1349.25,1355.0,74860,LT
2021-04-30 10:00:00+05:30,1355.05,1359.45,1350.05,1358.0,73038,LT
2021-04-30 10:15:00+05:30,1357.5,1361.95,1355.95,1361.95,88048,LT
2021-04-30 10:30:00+05:30,1361.95,1363.5,1358.2,1359.45,43834,LT
2021-04-30 10:45:00+05:30,1359.0,1360.5,1358.2,1359.75,25063,LT
2021-04-30 11:00:00+05:30,1360.0,1360.4,1358.15,1359.0,31938,LT
2021-04-30 11:15:00+05:30,1359.0,1359.9,1356.3,1357.5,49416,LT
2021-04-30 11:30:00+05:30,1357.3,1359.95,1356.8,1358.35,38232,LT
2021-04-30 11:45:00+05:30,1358.35,1360.95,1357.65,1360.7,59629,LT
2021-04-30 12:00:00+05:30,1360.35,1365.0,1360.35,1362.0,70412,LT
2021-04-30 12:15:00+05:30,1362.0,1364.75,1360.2,1362.2,35511,LT
2021-04-30 12:30:00+05:30,1362.7,1363.0,1361.5,1362.4,24607,LT
2021-04-30 12:45:00+05:30,1362.5,1362.5,1357.9,1358.9,47351,LT
2021-04-30 13:00:00+05:30,1358.9,1359.4,1352.3,1355.45,51464,LT
2021-04-30 13:15:00+05:30,1355.45,1355.9,1350.5,1350.9,52464,LT
2021-04-30 13:30:00+05:30,1350.9,1351.0,1346.0,1346.3,75926,LT
2021-04-30 13:45:00+05:30,1346.3,1351.0,1344.0,1349.0,80941,LT
2021-04-30 14:00:00+05:30,1349.0,1349.15,1343.1,1349.05,58928,LT
2021-04-30 14:15:00+05:30,1348.7,1348.85,1342.35,1344.0,51213,LT
2021-04-30 14:30:00+05:30,1344.0,1347.95,1343.2,1346.0,40254,LT
2021-04-30 14:45:00+05:30,1346.0,1346.5,1343.6,1345.95,55252,LT
2021-04-30 15:00:00+05:30,1345.7,1346.9,1338.45,1342.35,248413,LT
2021-04-30 15:15:00+05:30,1342.1,1343.35,1337.25,1340.05,321142,LT
2021-05-03 09:15:00+05:30,1325.5,1335.0,1319.95,1333.55,190531,LT
2021-05-03 09:30:00+05:30,1333.55,1337.5,1329.6,1332.7,61767,LT
2021-05-03 09:45:00+05:30,1332.55,1338.0,1331.0,1335.0,67287,LT
2021-05-03 10:00:00+05:30,1335.5,1335.55,1330.0,1332.75,48734,LT
2021-05-03 10:15:00+05:30,1332.6,1333.0,1328.0,1330.05,59415,LT
2021-05-03 10:30:00+05:30,1330.05,1332.3,1326.5,1328.2,62639,LT
2021-05-03 10:45:00+05:30,1328.2,1328.8,1323.55,1326.4,90280,LT
2021-05-03 11:00:00+05:30,1326.4,1329.65,1324.7,1326.4,54936,LT
2021-05-03 11:15:00+05:30,1326.75,1327.45,1322.95,1326.1,43137,LT
2021-05-03 11:30:00+05:30,1326.1,1329.4,1324.8,1329.1,27171,LT
2021-05-03 11:45:00+05:30,1329.05,1333.5,1326.15,1333.1,48591,LT
2021-05-03 12:00:00+05:30,1333.2,1335.0,1330.45,1333.85,62091,LT
2021-05-03 12:15:00+05:30,1334.45,1334.55,1330.65,1331.75,24532,LT
2021-05-03 12:30:00+05:30,1331.95,1337.45,1331.7,1336.9,42422,LT
2021-05-03 12:45:00+05:30,1336.5,1338.95,1335.05,1337.9,54190,LT
2021-05-03 13:00:00+05:30,1337.9,1343.0,1337.85,1342.7,71065,LT
2021-05-03 13:15:00+05:30,1342.7,1343.9,1336.7,1338.0,91214,LT
2021-05-03 13:30:00+05:30,1338.0,1340.7,1336.35,1339.25,35958,LT
2021-05-03 13:45:00+05:30,1339.25,1341.3,1338.5,1339.1,25017,LT
2021-05-03 14:00:00+05:30,1339.6,1340.55,1335.6,1337.8,40098,LT
2021-05-03 14:15:00+05:30,1337.75,1344.65,1337.0,1343.0,76614,LT
2021-05-03 14:30:00+05:30,1343.0,1349.0,1343.0,1346.45,84970,LT
2021-05-03 14:45:00+05:30,1346.5,1351.3,1346.0,1346.75,93207,LT
2021-05-03 15:00:00+05:30,1346.75,1348.55,1340.0,1341.55,102959,LT
2021-05-03 15:15:00+05:30,1341.5,1342.0,1338.5,1341.5,81914,LT
