stock_symbol,train_RMSE,test_rmse,train_mape,test_mape
AAPL,0.18563279056850582,0.27974369096799573,0.08054281396244241,0.11870634428295967
MSFT,0.45761466047935173,0.828672870419665,0.102814850010307,0.18513037623464856
AMZN,8.701521419222791,15.611884206546708,0.1691418821665686,0.3113505538896645
TSLA,2.9171533809181427,3.6003225407345423,0.26707373042366767,0.29640421922962473
GOOGL,4.383325086438728,7.6320043817414795,0.11790952529253526,0.20044886364650485
NVDA,0.5508427236535721,0.6999019316966549,0.1590912500788969,0.20857753828632894
BRK-B,0.7627110484480247,1.192854499965552,0.1988838173650745,0.27547431408146966
FB,0.8991469190301581,1.3197002391531862,0.19871947436888637,0.30295953247539725
