stock_symbol,train_RMSE,test_rmse,train_mape,test_mape
AAPL,0.05589861350338778,0.08645347695249496,0.00030342955096227534,0.00035960944727580043
MSFT,0.08547241054895559,0.16902229744229075,0.0001899368322193546,0.0002765305322120066
AMZN,12.765985773410954,21.22483256457938,0.002866290561512736,0.004306454520246976
TSLA,2.8229240992967384,3.742032667998186,0.001837890421202892,0.002622252723087625
GOOGL,7.356504531915888,12.794414853226044,0.0018781546573018954,0.003295756601126866
NVDA,0.35449612302196404,0.3671696184207332,0.0014487690813591856,0.0013131666329904957
BRK-B,0.24732132502947596,0.36844286606712573,0.0007369199121985177,0.0009568023719660129
FB,0.14956569014471952,0.8600218150852711,0.00032476326584978917,0.0020783743959605283
