stock_symbol,train_RMSE,test_rmse,train_mape,test_mape
AAPL,0.08629416678363148,0.10915654360707139,0.00048039210566900204,0.0004966055742007169
MSFT,0.30871350781225637,0.3807855106166978,0.0010083265379264418,0.0011091058724881574
AMZN,10.878965375370493,22.173353355629462,0.002132579349453372,0.004154302101024464
TSLA,5.059728535112855,6.860599722075171,0.003919727556640632,0.00537330731576451
GOOGL,12.174543415164452,23.569946697245754,0.003209882780641379,0.005925214871031852
NVDA,0.4602389428627669,0.5328127615053236,0.0014891154326434086,0.0016719736301175634
BRK-B,0.11765414999528415,0.22282052968134225,0.0003332812943991664,0.0004889667117481425
FB,0.8771092907347113,2.2404945661250064,0.002136567245672121,0.0052621664959541705
